"Date update","sObject name","Field name","Field value","Parent SObject name","Parent field name","Parent field value","Error"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Orbit Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Prism Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Summit Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Vector Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Cipher Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Vector Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Titan Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Horizon Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Vector Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Cascade Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Onyx Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Catalyst Analytics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Pulse Analytics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Nova Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Apex Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Flux Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Summit Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Nova Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Cobalt Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Vanguard Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Pinnacle Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Atlas Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Cobalt Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Orbit Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Pulse Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Cobalt Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Horizon Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Pulse Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Pinnacle Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Meridian Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Meridian Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Quantum Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Stellar Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Orbit Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Stratos Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Atlas Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Nova Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Pulse Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Vector Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Catalyst Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Cipher Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Onyx Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Peak Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Forge Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Catalyst Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Prism Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Vector Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Cobalt Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Stellar Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Helix Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Vanguard Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Nova Works","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Onyx Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Onyx Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Onyx Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Vanguard Analytics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Horizon Industries","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Nova Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Flux Works","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Pulse Works","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Pulse Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Nexus Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Ember Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Vanguard Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Meridian Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Helix Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Forge Works","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Peak Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Vertex Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Orbit Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Matrix Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Nova Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Summit Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Prism Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Horizon Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Stratos Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Helix Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Prism Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Quantum Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Atlas Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Flux Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Cipher Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Horizon Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Ember Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Cobalt Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Summit Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Stellar Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Cobalt Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Quantum Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Titan Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Cipher Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Prism Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Pulse Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Cipher Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Prism Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Zenith Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Cascade Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Helix Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Stellar Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Catalyst Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.993","Opportunity","AccountId","Nova Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Nova Industries","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Cipher Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Catalyst Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Orbit Analytics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Stratos Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Prism Services","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pulse Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Apex Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Matrix Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pinnacle Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Titan Global","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Quantum Works","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pinnacle Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Matrix Works","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Helix Works","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Apex Works","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Stratos Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Summit Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Summit Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Nova Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Atlas Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Stellar Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Stratos Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Prism Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Nova Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Catalyst Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pinnacle Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pulse Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Cascade Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pulse Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Cascade Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pulse Global","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Peak Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pulse Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Horizon Works","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Matrix Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Orbit Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Cobalt Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pinnacle Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Ember Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Forge Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Nexus Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Titan Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Nova Industries","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Vertex Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pinnacle Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pulse Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pinnacle Industries","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Cascade Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pulse Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Matrix Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Vertex Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Matrix Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Onyx Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Catalyst Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Quantum Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Summit Dynamics","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Atlas Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Cipher Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Matrix Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Helix Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Titan Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Flux Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Prism Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Cobalt Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Atlas Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Vertex Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pulse Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Vertex Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Catalyst Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Meridian Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Ember Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Meridian Networks","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Orbit Industries","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Ember Labs","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Catalyst Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pinnacle Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Summit Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Vector Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Peak Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Flux Corp","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Stratos Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Titan Industries","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Meridian Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Vanguard Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Summit Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Quantum Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Vertex Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Horizon Industries","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Summit Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Cobalt Innovations","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pulse Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Vanguard Systems","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pulse Partners","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Prism Industries","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pinnacle Industries","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Nexus Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Atlas Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Nexus Capital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Onyx Works","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Nova Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Nexus Solutions","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Helix Logic","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Cascade Ventures","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Zenith Group","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Cascade Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Vertex Digital","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Pulse Technologies","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
"2026-03-08  20:43:32.994","Opportunity","AccountId","Onyx Enterprises","Account","Id","#N/A","MISSING PARENT LOOKUP RECORD"
