"Date update","Lookup field name","Lookup reference field name","Missing parent External Id value","Parent ExternalId field name","Parent SObject name","Record Id","sObject name"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Quantum Global","Name","Account","LEWNWGQZCYVNHCJ99V","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Prism Dynamics","Name","Account","LJEQC4ZEU0CPILEMV2","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Pinnacle Global","Name","Account","YTEXYANDN0DG8RXTDF","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Quantum Logic","Name","Account","3JVSWMV2I0UHGOSLJH","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cascade Services","Name","Account","L269WJUUSUOWKB4ZQJ","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Stratos Logic","Name","Account","YPHIKXYZGVEBGFSHLR","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vertex Works","Name","Account","IRLPJCUXAUEPCDFHHN","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Horizon Innovations","Name","Account","HWLD6LNCIYK11LXNBI","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Onyx Industries","Name","Account","BJTB9OOICRC3IMFIMB","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Apex Analytics","Name","Account","FKXWI0WNCPEUEPRSAQ","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Stellar Services","Name","Account","ER1VGHOFB3EO4CTOTP","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Stellar Innovations","Name","Account","YW9NBZKQGXRAZRK3NU","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vector Works","Name","Account","3JZ5VUR1ZR8RMOFECK","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Stratos Solutions","Name","Account","MJGILK4O3PCAR3W9MW","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Zenith Services","Name","Account","YVO9BWGTZNA2QVNPSD","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nova Digital","Name","Account","OHPRR5IJCSK6F2HSEH","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Catalyst Dynamics","Name","Account","HNQC095LTHMD9QWXUL","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Onyx Labs","Name","Account","VBRURKCBJUGMX7WOR4","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nexus Enterprises","Name","Account","XY3T5SQ3W3KX2H33FJ","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Titan Logic","Name","Account","R0CAUO8B9YGXYLKEC4","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Catalyst Enterprises","Name","Account","HDHMJZB4DGVFXSAZR9","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cobalt Labs","Name","Account","VISJLL1DNJ3RWH7PP8","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Matrix Labs","Name","Account","PRYS2PIUV0KHDTEVIN","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Horizon Industries","Name","Account","ZVPNJMRZJJV9GXZ9M1","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Peak Industries","Name","Account","MYEGEXMJEN2SMRIJGR","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Catalyst Networks","Name","Account","9WVKMLFIZPP0LI3K3Z","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nova Systems","Name","Account","JAUOHHVLBNMWI1YC0X","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Catalyst Systems","Name","Account","ZVGKWIE9BE3ITTUJV7","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Atlas Labs","Name","Account","K1CLFDGNCLBMTQ1LYW","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Meridian Capital","Name","Account","JFJ60AZUKV8JASWZZJ","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vertex Dynamics","Name","Account","SFE8WLGQ852XXI4WQA","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cascade Systems","Name","Account","LS0OFRZVVRXFNWKLPD","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cascade Partners","Name","Account","CVVJMPK6NIOKNFG6IV","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Stellar Industries","Name","Account","LQP0VO3RW4MJKIP5T1","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Meridian Digital","Name","Account","VSWHXNBBLNYIYWNWCS","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cascade Ventures","Name","Account","NIB5OOBFI3H1ZOI4BC","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nova Works","Name","Account","0BT8FHB5KOWVF20SKU","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Meridian Labs","Name","Account","PUKGIPVRYA6XMQQUJ9","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nova Global","Name","Account","J0BQXV2TV2XWBRCIG5","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Flux Enterprises","Name","Account","F0UAG9BQVEWNYE6MXQ","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Prism Partners","Name","Account","MLRYZVFOBMF5YXZQ05","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Onyx Networks","Name","Account","UGZNWPLYIRKAMFPKEP","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Peak Innovations","Name","Account","BCYPFQAXYJ0FHEWOT3","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vector Group","Name","Account","NNWCYPKV6W8JQ65KIU","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Ember Solutions","Name","Account","FXAXLI4H5USLTDG9M4","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nova Analytics","Name","Account","YTJEC21F72QFWEC7EJ","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Helix Digital","Name","Account","08HWFPJHJXLRXR1FAL","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Pulse Ventures","Name","Account","UCY4SPXRS2AK7ZVSHV","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nova Corp","Name","Account","OU73UCTZYUBRU85FOZ","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Helix Industries","Name","Account","FVSYMPQJURGWO98ATT","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nexus Digital","Name","Account","CXTOKBUZQXKBBUZLK0","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vanguard Digital","Name","Account","0QSUXVXL3JX2QAXE6H","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Orbit Services","Name","Account","2Z5QUNB9V1TIGIXDLW","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Forge Dynamics","Name","Account","LMQZGTRYXQSU0AFE0Z","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vanguard Digital","Name","Account","XIEWYYCEVZCRDC6HNI","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Prism Labs","Name","Account","H4NON9NDXGBC0M2YRF","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vector Analytics","Name","Account","NOGAUUDPQJKJSNNAHC","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Meridian Innovations","Name","Account","FQ5DES74MZT4JCIHIX","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Meridian Global","Name","Account","ZW3C7HZM9ZG8WHTDFV","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Matrix Solutions","Name","Account","AOEWIOBOL47AQPJ4YN","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Peak Innovations","Name","Account","X4HGI5AZXNIVKJPKVL","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Helix Dynamics","Name","Account","OBRRC9EDQ8XPU4ZXS4","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cobalt Digital","Name","Account","WRYREVWHO4ZCUZLGQK","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cascade Global","Name","Account","1VTDDXYZSWBUO0WPD0","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nova Systems","Name","Account","01VESYK9IJPCNUZANC","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nova Global","Name","Account","0LGOE9BFPFZNVIDYHZ","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Zenith Partners","Name","Account","U4XKIIRUYTJFXL9CS7","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cascade Corp","Name","Account","ORXVLQUULTIVVL7C1C","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cobalt Capital","Name","Account","DE39Y21RTWALLZCYRI","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nova Solutions","Name","Account","O0PYI7ZPFAJCPUENPN","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cascade Analytics","Name","Account","TIHAWLWXGOP7AKK4EJ","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Horizon Industries","Name","Account","KHESD1BO3BR0CRB5YZ","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Stellar Solutions","Name","Account","XMAD38CZJGVAZ64PQG","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Matrix Group","Name","Account","LJFFSDRR0FHS8IKLXM","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Orbit Corp","Name","Account","ZPNIGU0WKQLFFNBR0L","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Matrix Enterprises","Name","Account","HLNO9ER3PH1AGSIEEY","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cipher Labs","Name","Account","EC6HUY5XYSDBZN0NCU","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Helix Corp","Name","Account","0SCQATAKXBQ6GAIDGY","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nova Works","Name","Account","HTDDKVTIMLO0N7WW64","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cobalt Solutions","Name","Account","KMNF3MLWDVF9U7E3B4","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Stratos Solutions","Name","Account","LTXIWDR3YZRJJSDQNU","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Titan Analytics","Name","Account","PBXJPMCQDJ8KTKCCBD","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Catalyst Corp","Name","Account","0WMXPUY04EBOHKN3FO","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nexus Services","Name","Account","SZNRBVPTNZUVG3NG4V","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Orbit Technologies","Name","Account","V4VUGGMPDE5TGF0BQA","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Horizon Solutions","Name","Account","HDN5EX7XD4KKKGDVEO","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Prism Corp","Name","Account","8FNGWKNVKU9D9OPP0J","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nova Innovations","Name","Account","FEGXBNDVQWKVHLSJIT","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cipher Global","Name","Account","ZQONM9U4EZIZ9XYJNF","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Onyx Works","Name","Account","MQQEJYHHQHXRNG8ZGD","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Zenith Labs","Name","Account","KY9YF6IECKADSQJ7PT","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Titan Ventures","Name","Account","1QADSVFIZZ0ZXNRVWB","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Pulse Global","Name","Account","FXLBCYH3UP4IHHOG1G","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Forge Partners","Name","Account","BZGYZKK6G95JO3MELU","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Catalyst Analytics","Name","Account","FLYYEXK9ADWHCW7L4H","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nexus Services","Name","Account","EBJBOMQODMJLFEL4FP","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Stratos Networks","Name","Account","HZVAO2WG0FTNRWIBE5","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Apex Partners","Name","Account","S6KUNLC9UMHIJKA5JT","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vanguard Technologies","Name","Account","ZAYDPVXWCDL4UPFCGO","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vanguard Solutions","Name","Account","SZCUI9DSCZCGHNRIFD","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Forge Industries","Name","Account","HZFI2QKWZUS2GVJ0UK","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Apex Enterprises","Name","Account","OOY6OQLW5GEWEA6QXX","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Forge Analytics","Name","Account","VG8G4DDDKBWAQNYQD6","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Pinnacle Systems","Name","Account","NS6MOWUZEPLUVDMTEP","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vertex Technologies","Name","Account","DZK5KS4E7Q6V8ODRTK","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Summit Dynamics","Name","Account","LYT0CAGVRC19BNZDRT","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Orbit Logic","Name","Account","KECC3NJTBPRAAKARKB","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Prism Global","Name","Account","WIA6CTYZU5GM28AB1T","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Horizon Works","Name","Account","YDUG44Z4XWXT5Z5KQS","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Meridian Systems","Name","Account","AGYXPP6RP7OJRPGZGV","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Prism Logic","Name","Account","S4PTXSVNI0BONEC1KA","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Onyx Technologies","Name","Account","ET9LVHXQYOKH3KZTOT","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Meridian Works","Name","Account","0T8BLQK7WMBEF59HXS","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Atlas Innovations","Name","Account","YJHUL9IZ7ALLXOEYX5","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Orbit Capital","Name","Account","JUVUZTR7W2GWRJHEIL","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Pinnacle Solutions","Name","Account","P8HLUGZDTJVSX5GU3S","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Helix Technologies","Name","Account","M3OEL0V0ABXCJLVFBG","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Forge Technologies","Name","Account","N4PTUNPZOWWUCFQF3N","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Stratos Technologies","Name","Account","6JEIHTIOMQKJ4MDZLG","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Forge Partners","Name","Account","67NJTTIZRDTKPRQPB7","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Ember Solutions","Name","Account","VXWMCTCKIFZ1PQPFDH","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Matrix Logic","Name","Account","QU6QJVJD1AGKVTSLEX","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Zenith Networks","Name","Account","AYPA4LHQUJ63PIT9E6","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Stellar Dynamics","Name","Account","6NIEIBRAKW2XH9AQDE","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Horizon Solutions","Name","Account","AAV03XTQ5WG6JYUXWB","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Flux Digital","Name","Account","OUNMKY05YIDKOTEX4G","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Apex Industries","Name","Account","CBTXF24TVL5TGWW03I","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Stratos Ventures","Name","Account","IOYADLDOJDBKEZMWXU","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Meridian Ventures","Name","Account","UMPQKTXXWHUARFS44A","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Quantum Systems","Name","Account","UOKFQSPTBR57L6IWND","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vanguard Systems","Name","Account","8BH1CMLAXIJX2BQMVK","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cipher Networks","Name","Account","MNGJS0KHTBXBVFSBWI","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Horizon Enterprises","Name","Account","L2Q6BTQBWKFVMSDKT9","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vertex Industries","Name","Account","KATGVIMQ0LKEAQZQDV","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Horizon Technologies","Name","Account","ZLMYFFKSFUEOJAOWGJ","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Orbit Enterprises","Name","Account","HSDABRTEMIRSW6PXIC","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Pulse Digital","Name","Account","TH4QNQBIPGPHKPWOTE","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Titan Partners","Name","Account","TGX45V7BIBVKSC95HB","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cascade Enterprises","Name","Account","OF9PCQMSPPPG2Q7EDP","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Onyx Ventures","Name","Account","RJZC5JQMMSUWS4EEF5","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Pulse Group","Name","Account","VSYR5Q8HLHQOHUUNXC","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Forge Dynamics","Name","Account","4AFTLA81W0IUG3K0UH","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Onyx Labs","Name","Account","HA9NTWRVYHQZGGGFVZ","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vector Group","Name","Account","MHV8FDVQODTIUMY8CM","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Flux Partners","Name","Account","UY2KSSXWSY8O14PKAS","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Stellar Enterprises","Name","Account","0YF11DJJSL3QQ8OG3T","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Meridian Ventures","Name","Account","MCHSBY4IT3XONFE8IM","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Stellar Technologies","Name","Account","AYZWOS100UBZPBA9BA","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Meridian Services","Name","Account","MOWZ105QZHZNAY9ZVV","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Meridian Innovations","Name","Account","RZZ4YRVJPXM9WXVZ5Q","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cobalt Digital","Name","Account","E5WO4LNWYN9Y27A4GM","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cipher Capital","Name","Account","SQFPIPJUDJ1AXAHUXS","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cascade Labs","Name","Account","DT6QHUI1QN1UXURAOW","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Titan Partners","Name","Account","YIRKXVMEYFDWPBMEKL","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Quantum Dynamics","Name","Account","APYI5BM28MWINI197Z","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Matrix Global","Name","Account","UYMTNKHZOLVPICN7FT","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Summit Group","Name","Account","CL3RC4RXRTGA2JQCWY","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Titan Labs","Name","Account","70PPKJ2NBOLYBT9VRO","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Summit Ventures","Name","Account","2NK1MOWEJLEANDKPCT","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Stratos Ventures","Name","Account","5N5XU3VBLSFF8B3X7S","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vertex Innovations","Name","Account","S2WALSTW0OQTYPSIFI","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cobalt Partners","Name","Account","IFHLJV14XJRZALLHU0","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Quantum Industries","Name","Account","3J5YJIXVEG7X753BAR","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Titan Services","Name","Account","JYHKOUQMGDBHMEPTPS","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Forge Analytics","Name","Account","OUC3S90F1TCHX7BSH6","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Forge Systems","Name","Account","1UX21XLYJVFEES6RKB","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Flux Capital","Name","Account","BGOJIZPHK6L3OZ8YNA","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Forge Labs","Name","Account","GEFMVGC1AVNOFAY9WE","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Helix Technologies","Name","Account","XLJFJDIUGZWTPALDJA","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Catalyst Global","Name","Account","OLIQ41MSPQMT6QNFAJ","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Titan Networks","Name","Account","GFDVSAGT98RSX6EFAU","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Atlas Partners","Name","Account","P976IMYHZBBWWSM0EP","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vector Labs","Name","Account","HOBOOTNJUZX1M4X3FM","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Pulse Group","Name","Account","IFY8WXT0CRWS6BNLVJ","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nexus Industries","Name","Account","SIFZNI0I3SNGCOCONU","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Meridian Industries","Name","Account","EFJ5SWBGUI5XJNKDMW","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Meridian Labs","Name","Account","5EJDI3V6VUWBAZT0QL","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Flux Logic","Name","Account","OG0PBHOVUM6VGPGXL5","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Summit Global","Name","Account","9ZWWYUKXDYE7JR9GLH","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Horizon Systems","Name","Account","RQVY60GJTVUZ9YPHZJ","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Pulse Solutions","Name","Account","OE2D0T8C8QQYGJ7KIB","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Prism Digital","Name","Account","EPPUACGKLUU5HMTVOY","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Flux Partners","Name","Account","LLEATH4SDHYXV4NWIE","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vanguard Systems","Name","Account","PGWAEM7HAQLJDAMIQ4","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Vertex Global","Name","Account","1CZEHN5KGPVKQPAQ2X","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nexus Corp","Name","Account","HHXSUWMEXHDTLPPYO2","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nexus Networks","Name","Account","GSNYHPEYMOQ2Y13SWC","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Zenith Works","Name","Account","XNBEMHQCM3ZJ4RUQ8V","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Summit Innovations","Name","Account","3RGR0B0TVPEPME0IXY","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Helix Works","Name","Account","K6CHYVKAV16YMHK2HP","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Titan Dynamics","Name","Account","ZYWCUJWITRMQA6V3TN","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Meridian Services","Name","Account","8NDNSTEBQOTGYSF18M","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Forge Group","Name","Account","REBQ18EBKB29RYZ6YC","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Helix Ventures","Name","Account","TWDBXF5NWSR7OITBAN","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Summit Digital","Name","Account","O5R8SNRMDD0WDS3GYA","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Forge Solutions","Name","Account","WKAWU8ZL8SNHZCV1XY","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Summit Digital","Name","Account","0EG2C4ESNH0CNU8IP0","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Stratos Analytics","Name","Account","GCPYFEOX0CUSOMXQWV","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Pinnacle Corp","Name","Account","CTI1K67NYPLLC3NSJC","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Prism Corp","Name","Account","X6PVW2QGFJT0JVTAF8","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Titan Solutions","Name","Account","MOLD3UAFOPAFBZWHHW","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Cascade Group","Name","Account","S1P0C2WY01QWF0NBQF","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Catalyst Analytics","Name","Account","4FFVVE5FVEVLHWAXQN","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Ember Technologies","Name","Account","4MCMGVIDFLUWOD3KTL","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Meridian Logic","Name","Account","ZQSB6E9NLWMQVRQYCP","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Orbit Capital","Name","Account","41UQEZVJ6SY4BBRBOS","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Nexus Enterprises","Name","Account","CTQBZCFV45PWLPZQR4","Opportunity"
"2026-03-08  20:43:41.909","AccountId","Account.Name","Summit Ventures","Name","Account","N59LCICZ8HHU1WFU2H","Opportunity"
